Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Super_Fund,Weighting_Percentage_Clean
Diversified_Balanced_Index_Superannuation,Equity,Is Yatirim Menkul Degerler As,,ISMEN TI,14165.0,0.0,Listed,ART,0.0006811740586620771
Diversified_Balanced_Index_Superannuation,Equity,Sparebank 1 Oestlandet,,SPOL NO,14137.0,0.0,Listed,ART,0.00067982757976038
Diversified_Balanced_Index_Superannuation,Equity,Sinotruk Hong Kong,,3808 HK,14044.0,0.0,Listed,ART,0.0006753553462654578
Diversified_Balanced_Index_Superannuation,Equity,New World Development,,17 HK,13821.0,0.0,Listed,ART,0.0006646316035840852
Diversified_Balanced_Index_Superannuation,Equity,Natco Pharma,,NTCPH IN,13816.0,0.0,Listed,ART,0.0006643911609230679
Diversified_Balanced_Index_Superannuation,Equity,Telephone & Data Systems,,TDS US,13773.0,0.0,Listed,ART,0.000662323354038319
Diversified_Balanced_Index_Superannuation,Equity,Haitian International,,1882 HK,13752.0,0.0,Listed,ART,0.0006613134948620462
Diversified_Balanced_Index_Superannuation,Equity,Livanova,,LIVN US,13746.0,0.0,Listed,ART,0.0006610249636688254
Diversified_Balanced_Index_Superannuation,Equity,Sam Chun Dang Pharm,,000250 KS,13661.0,0.0,Listed,ART,0.0006569374384315309
Diversified_Balanced_Index_Superannuation,Equity,Shandong Gold Mining,,1787 HK,13650.0,0.0,Listed,ART,0.0006564084645772928
Diversified_Balanced_Index_Superannuation,Equity,Quadient Sa,,QDT FP,13593.0,0.0,Listed,ART,0.0006536674182416953
Diversified_Balanced_Index_Superannuation,Equity,China Literature,,772 HK,13564.0,0.0,Listed,ART,0.0006522728508077948
Diversified_Balanced_Index_Superannuation,Equity,Lancashire,,LRE LN,13545.0,0.0,Listed,ART,0.000651359168695929
Diversified_Balanced_Index_Superannuation,Equity,Ambu As,,AMBUB DC,13465.0,0.0,Listed,ART,0.0006475120861196518
Diversified_Balanced_Index_Superannuation,Equity,Amphastar Pharmaceuticals,,AMPH US,13444.0,0.0,Listed,ART,0.000646502226943379
Diversified_Balanced_Index_Superannuation,Equity,American Eagle Outfitters,,AEO US,13442.0,0.0,Listed,ART,0.0006464060498789721
