Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,Weighting_Percentage_Clean
Balanced,Fixed Income,Ausgrid Finance Pty Ltd,,,1435430.0,0.0,,,AustralianSuper,0.0004716186351977656
Balanced,Fixed Income,AusNet Services Holdings Pty Ltd,,,53295374.0,0.02,,,AustralianSuper,0.017510496191548517
Balanced,Fixed Income,Australia & New Zealand Banking Group Ltd,,,1557461600.0,0.63,,,AustralianSuper,0.5117128067303375
Balanced,Fixed Income,Australia & New Zealand Banking Group Ltd/New York NY,,,2396157.0,0.0,,,AustralianSuper,0.0007872709181635973
Balanced,Fixed Income,Australia Pacific Airports Melbourne Pty Ltd,,,27200889.0,0.01,,,AustralianSuper,0.008937005737894509
Balanced,Fixed Income,Australian Unity Healthcare Property Trust,,,10830253.0,0.0,,,AustralianSuper,0.0035583408028998327
Balanced,Fixed Income,Australian Unity Ltd,,,28206777.0,0.01,,,AustralianSuper,0.009267495922523374
Balanced,Fixed Income,Autodesk Inc,,,333653.0,0.0,,,AustralianSuper,0.00010962357794503396
Balanced,Fixed Income,Automatic Data Processing Inc,,,947695.0,0.0,,,AustralianSuper,0.0003113705457484841
Balanced,Fixed Income,AutoNation Inc,,,311089.0,0.0,,,AustralianSuper,0.00010221004828172584
Balanced,Fixed Income,Autoroutes du Sud de la France SA,,,736029.0,0.0,,,AustralianSuper,0.00024182648575407802
Balanced,Fixed Income,Autostrade per l'Italia SpA,,,1948077.0,0.0,,,AustralianSuper,0.0006400517029741316
Balanced,Fixed Income,Avalonbay Communities Inc,,,1049506.0,0.0,,,AustralianSuper,0.00034482112492553886
Balanced,Fixed Income,Aviva PLC,,,1472514.0,0.0,,,AustralianSuper,0.00048380279288408535
Balanced,Fixed Income,Axa Sa,,,3538322.0,0.0,,,AustralianSuper,0.0011625356809668382
Balanced,Fixed Income,Ayvens SA,,,2080132.0,0.0,,,AustralianSuper,0.0006834391191985667
