PHD SCHEDULE 8D TABLE 1 - PORTFOLIO HOLDINGS INFORMATION FOR INVESTMENT OPTION [AWAREACCIEQU] - ASSETS - 2025-06-30,,,,,,,,,,,,,
ASSET CLASS,INTERNALLY MANAGED OR EXTERNALLY MANAGED,NAME OF INSTITUTION,NAME OF ISSUER / COUNTERPARTY,NAME OF FUND MANAGER,NAME / KIND OF INVESTMENT ITEM,CURRENCY,SECURITY IDENTIFIER,ADDRESS,% OWNERSHIP / PROPERTY HELD,UNITS HELD,VALUE(AUD),WEIGHTING(%),
LISTED EQUITY,-,-,-,-,NIPPON PAINT HOLDINGS CO. LTD.,-,4612 JP,-,,"31,801","$389,692",0.02%,
LISTED EQUITY,-,-,-,-,J SAINSBURY PLC,-,SBRY LN,-,,"64,294","$389,609",0.02%,
LISTED EQUITY,-,-,-,-,GENMAB AS,-,GMAB DC,-,,"1,234","$389,464",0.02%,
LISTED EQUITY,-,-,-,-,KINGSPAN GROUP PLC,-,KSP ID,-,,"3,010","$389,302",0.02%,
LISTED EQUITY,-,-,-,-,IMPERIAL OIL LTD.,-,IMO CN,-,,"3,206","$387,812",0.02%,
LISTED EQUITY,-,-,-,-,NOMURA RESEARCH INSTITUTE LTD.,-,4307 JP,-,,"6,333","$386,903",0.02%,
LISTED EQUITY,-,-,-,-,WARTSILA OYJ ABP,-,WRT1V FH,-,,"10,752","$385,958",0.02%,
LISTED EQUITY,-,-,-,-,INPEX CORP.,-,1605 JP,-,,"17,989","$384,820",0.02%,
LISTED EQUITY,-,-,-,-,"REVVITY, INC.",-,RVTY US,-,,"2,603","$384,118",0.02%,
LISTED EQUITY,-,-,-,-,MTR CORP. LTD.,-,66 HK,-,,"69,843","$382,849",0.02%,
LISTED EQUITY,-,-,-,-,AP MOLLER - MAERSK AS,-,MAERSKA DC,-,,136,"$382,288",0.02%,
LISTED EQUITY,-,-,-,-,IDEX CORP.,-,IEX US,-,,"1,426","$382,116",0.02%,
LISTED EQUITY,-,-,-,-,NEWS CORP.,-,NWSA US,-,,"8,400","$380,921",0.02%,
LISTED EQUITY,-,-,-,-,POWER ASSETS HOLDINGS LTD.,-,6 HK,-,,"38,740","$379,912",0.02%,
LISTED EQUITY,-,-,-,-,ADMIRAL GROUP PLC,-,ADM LN,-,,"5,555","$379,834",0.02%,
LISTED EQUITY,-,-,-,-,"ALIGN TECHNOLOGY, INC.",-,ALGN US,-,,"1,314","$379,752",0.02%,
LISTED EQUITY,-,-,-,-,DASSAULT AVIATION SA,-,AM FP,-,,705,"$378,947",0.02%,
LISTED EQUITY,-,-,-,-,TOYOTA TSUSHO CORP.,-,8015 JP,-,,"10,915","$376,922",0.02%,
LISTED EQUITY,-,-,-,-,ROYALTY PHARMA PLC,-,RPRX US,-,,"6,806","$374,156",0.02%,
LISTED EQUITY,-,-,-,-,VAT GROUP AG,-,VACN SW,-,,581,"$373,059",0.02%,
LISTED EQUITY,-,-,-,-,MITSUBISHI CHEMICAL GROUP CORP.,-,4188 JP,-,,"46,489","$372,254",0.02%,
LISTED EQUITY,-,-,-,-,SYSMEX CORP.,-,6869 JP,-,,"14,014","$372,177",0.02%,
LISTED EQUITY,-,-,-,-,ORKLA ASA,-,ORK NO,-,,"22,458","$371,143",0.02%,
LISTED EQUITY,-,-,-,-,OWENS CORNING,-,OC US,-,,"1,767","$370,700",0.02%,
LISTED EQUITY,-,-,-,-,"ROGERS COMMUNICATIONS, INC.",-,RCIB CN,-,,"8,204","$370,565",0.02%,
LISTED EQUITY,-,-,-,-,TELIA CO. AB,-,TELIA SS,-,,"68,027","$369,992",0.02%,
LISTED EQUITY,-,-,-,-,EVOLUTION AB,-,EVO SS,-,,"3,068","$369,226",0.02%,
LISTED EQUITY,-,-,-,-,ASAHI KASEI CORP.,-,3407 JP,-,,"33,822","$366,940",0.02%,
LISTED EQUITY,-,-,-,-,J.M. SMUCKER CO.,-,SJM US,-,,"2,438","$365,262",0.02%,
LISTED EQUITY,-,-,-,-,RENTOKIL INITIAL PLC,-,RTO LN,-,,"49,456","$364,117",0.02%,
LISTED EQUITY,-,-,-,-,EQT AB,-,EQT SS,-,,"7,186","$363,432",0.02%,
LISTED EQUITY,-,-,-,-,PAN AMERICAN SILVER CORP.,-,PAAS CN,-,,"8,396","$362,807",0.02%,
LISTED EQUITY,-,-,-,-,"DICK'S SPORTING GOODS, INC.",-,DKS US,-,,"1,200","$362,190",0.02%,
LISTED EQUITY,-,-,-,-,BUREAU VERITAS SA,-,BVI FP,-,,"6,969","$361,228",0.02%,
LISTED EQUITY,-,-,-,-,"CROWN HOLDINGS, INC.",-,CCK US,-,,"2,289","$359,749",0.02%,
LISTED EQUITY,-,-,-,-,"GFL ENVIRONMENTAL, INC.",-,GFL CN,-,,"4,673","$359,227",0.02%,
LISTED EQUITY,-,-,-,-,SMURFIT WESTROCK PLC,-,SWR LN,-,,"5,443","$357,573",0.02%,
LISTED EQUITY,-,-,-,-,"SHIMANO, INC.",-,7309 JP,-,,"1,617","$357,094",0.02%,
LISTED EQUITY,-,-,-,-,"REDDIT, INC.",-,RDDT US,-,,"1,550","$356,033",0.02%,
LISTED EQUITY,-,-,-,-,INFORMA PLC,-,INF LN,-,,"21,127","$355,973",0.02%,
LISTED EQUITY,-,-,-,-,WH GROUP LTD.,-,288 HK,-,,"242,511","$355,906",0.02%,
LISTED EQUITY,-,-,-,-,FUJIKURA LTD.,-,5803 JP,-,,"4,447","$355,647",0.02%,
LISTED EQUITY,-,-,-,-,SEKISUI HOUSE LTD.,-,1928 JP,-,,"10,510","$353,413",0.02%,
LISTED EQUITY,-,-,-,-,"JB HUNT TRANSPORT SERVICES, INC.",-,JBHT US,-,,"1,608","$352,396",0.01%,
LISTED EQUITY,-,-,-,-,"ESSENTIAL UTILITIES, INC.",-,WTRG US,-,,"6,211","$352,006",0.01%,
LISTED EQUITY,-,-,-,-,ACCOR SA,-,AC FP,-,,"4,431","$351,854",0.01%,
LISTED EQUITY,-,-,-,-,MONCLER SPA,-,MONC IM,-,,"4,059","$351,785",0.01%,
LISTED EQUITY,-,-,-,-,IMCD NV,-,IMCD NA,-,,"1,719","$351,109",0.01%,
LISTED EQUITY,-,-,-,-,WIX.COM LTD.,-,WIX US,-,,"1,438","$347,647",0.01%,
LISTED EQUITY,-,-,-,-,"ENTEGRIS, INC.",-,ENTG US,-,,"2,812","$346,000",0.01%,
LISTED EQUITY,-,-,-,-,"ZILLOW GROUP, INC.",-,Z US,-,,"3,235","$345,823",0.01%,
LISTED EQUITY,-,-,-,-,METSO OYJ,-,METSO FH,-,,"17,414","$342,477",0.01%,
LISTED EQUITY,-,-,-,-,MAKITA CORP.,-,6586 JP,-,,"7,276","$342,293",0.01%,
LISTED EQUITY,-,-,-,-,WPP PLC,-,WPP LN,-,,"31,849","$341,373",0.01%,
LISTED EQUITY,-,-,-,-,SCHINDLER HOLDING AG,-,SCHP SW,-,,602,"$340,620",0.01%,
LISTED EQUITY,-,-,-,-,"RIVIAN AUTOMOTIVE, INC.",-,RIVN US,-,,"16,229","$340,246",0.01%,
LISTED EQUITY,-,-,-,-,RECORDATI INDUSTRIA CHIMICA E FARMACEUTICA SPA,-,REC IM,-,,"3,555","$340,067",0.01%,
LISTED EQUITY,-,-,-,-,HEICO CORP.,-,HEI US,-,,678,"$339,231",0.01%,
LISTED EQUITY,-,-,-,-,BPER BANCA SPA,-,BPE IM,-,,"24,509","$338,731",0.01%,
LISTED EQUITY,-,-,-,-,FOX CORP.,-,FOXA US,-,,"3,954","$338,132",0.01%,
LISTED EQUITY,-,-,-,-,DEUTSCHE LUFTHANSA AG,-,LHA GR,-,,"26,160","$336,439",0.01%,
LISTED EQUITY,-,-,-,-,KUBOTA CORP.,-,6326 JP,-,,"19,606","$335,943",0.01%,
LISTED EQUITY,-,-,-,-,NICE LTD.,-,NICE IT,-,,"1,292","$334,643",0.01%,
LISTED EQUITY,-,-,-,-,COLOPLAST AS,-,COLOB DC,-,,"2,312","$333,874",0.01%,
LISTED EQUITY,-,-,-,-,"CONAGRA BRANDS, INC.",-,CAG US,-,,"10,679","$333,558",0.01%,
LISTED EQUITY,-,-,-,-,INDUTRADE AB,-,INDT SS,-,,"8,063","$333,315",0.01%,
LISTED EQUITY,-,-,-,-,AKER BP ASA,-,AKRBP NO,-,,"8,520","$331,175",0.01%,
LISTED EQUITY,-,-,-,-,ZALANDO SE,-,ZAL GR,-,,"6,609","$330,859",0.01%,
LISTED EQUITY,-,-,-,-,SCHINDLER HOLDING AG,-,SCHN SW,-,,600,"$330,846",0.01%,
LISTED EQUITY,-,-,-,-,"MAGNA INTERNATIONAL, INC.",-,MG CN,-,,"5,596","$329,426",0.01%,
LISTED EQUITY,-,-,-,-,ELIA GROUP SA,-,ELI BB,-,,"1,879","$329,004",0.01%,
LISTED EQUITY,-,-,-,-,UNITED THERAPEUTICS CORP.,-,UTHR US,-,,741,"$324,958",0.01%,
LISTED EQUITY,-,-,-,-,KEYERA CORP.,-,KEY CN,-,,"6,518","$324,643",0.01%,
LISTED EQUITY,-,-,-,-,"CARLYLE GROUP, INC.",-,CG US,-,,"4,097","$321,338",0.01%,
LISTED EQUITY,-,-,-,-,"UNIVERSAL HEALTH SERVICES, INC.",-,UHS US,-,,"1,157","$319,766",0.01%,
LISTED EQUITY,-,-,-,-,REXEL SA,-,RXL FP,-,,"6,817","$319,181",0.01%,
LISTED EQUITY,-,-,-,-,CTS EVENTIM AG & CO. KGAA,-,EVD GR,-,,"1,688","$318,629",0.01%,
LISTED EQUITY,-,-,-,-,HEINEKEN HOLDING NV,-,HEIO NA,-,,"2,811","$318,450",0.01%,
LISTED EQUITY,-,-,-,-,LASERTEC CORP.,-,6920 JP,-,,"1,550","$317,742",0.01%,
LISTED EQUITY,-,-,-,-,"BENTLEY SYSTEMS, INC.",-,BSY US,-,,"3,858","$317,708",0.01%,
LISTED EQUITY,-,-,-,-,RATIONAL AG,-,RAA GR,-,,249,"$317,061",0.01%,
LISTED EQUITY,-,-,-,-,"JAPAN EXCHANGE GROUP, INC.",-,8697 JP,-,,"20,212","$311,849",0.01%,
LISTED EQUITY,-,-,-,-,UNIPOL ASSICURAZIONI SPA,-,UNI IM,-,,"10,322","$311,085",0.01%,
LISTED EQUITY,-,-,-,-,"BIOMARIN PHARMACEUTICAL, INC.",-,BMRN US,-,,"3,706","$310,879",0.01%,
LISTED EQUITY,-,-,-,-,TRELLEBORG AB,-,TRELB SS,-,,"5,453","$307,427",0.01%,
LISTED EQUITY,-,-,-,-,KAJIMA CORP.,-,1812 JP,-,,"7,681","$305,324",0.01%,
LISTED EQUITY,-,-,-,-,KUEHNE & NAGEL INTERNATIONAL AG,-,KNIN SW,-,,926,"$304,608",0.01%,
LISTED EQUITY,-,-,-,-,ALFA LAVAL AB,-,ALFA SS,-,,"4,778","$304,288",0.01%,
LISTED EQUITY,-,-,-,-,"AVANTOR, INC.",-,AVTR US,-,,"14,743","$302,800",0.01%,
LISTED EQUITY,-,-,-,-,UNICHARM CORP.,-,8113 JP,-,,"27,489","$302,151",0.01%,
LISTED EQUITY,-,-,-,-,HENKEL AG & CO. KGAA,-,HEN3 GR,-,,"2,524","$301,349",0.01%,
LISTED EQUITY,-,-,-,-,OBIC CO. LTD.,-,4684 JP,-,,"5,053","$299,518",0.01%,
LISTED EQUITY,-,-,-,-,FUJI ELECTRIC CO. LTD.,-,6504 JP,-,,"4,245","$298,363",0.01%,
LISTED EQUITY,-,-,-,-,IDEMITSU KOSAN CO. LTD.,-,5019 JP,-,,"32,182","$297,467",0.01%,
LISTED EQUITY,-,-,-,-,HORMEL FOODS CORP.,-,HRL US,-,,"6,435","$297,029",0.01%,
LISTED EQUITY,-,-,-,-,BUNZL PLC,-,BNZL LN,-,,"6,093","$295,600",0.01%,
LISTED EQUITY,-,-,-,-,"UNITED AIRLINES HOLDINGS, INC.",-,UAL US,-,,"2,425","$294,716",0.01%,
LISTED EQUITY,-,-,-,-,"STANTEC, INC.",-,STN CN,-,,"1,771","$293,384",0.01%,
LISTED EQUITY,-,-,-,-,CNH INDUSTRIAL NV,-,CNH US,-,,"14,821","$293,098",0.01%,
LISTED EQUITY,-,-,-,-,GEORGE WESTON LTD.,-,WN CN,-,,957,"$292,197",0.01%,
LISTED EQUITY,-,-,-,-,APTIV PLC,-,APTV US,-,,"2,805","$292,043",0.01%,
LISTED EQUITY,-,-,-,-,FDJ UNITED,-,FDJU FP,-,,"4,884","$291,312",0.01%,
LISTED EQUITY,-,-,-,-,"DELTA AIR LINES, INC.",-,DAL US,-,,"3,865","$290,066",0.01%,
LISTED EQUITY,-,-,-,-,"COREBRIDGE FINANCIAL, INC.",-,CRBG US,-,,"5,354","$290,038",0.01%,
LISTED EQUITY,-,-,-,-,SIG GROUP AG,-,SIGN SW,-,,"10,312","$289,805",0.01%,
LISTED EQUITY,-,-,-,-,ALLEGION PLC,-,ALLE US,-,,"1,316","$289,368",0.01%,
LISTED EQUITY,-,-,-,-,HKT TRUST & HKT LTD.,-,6823 HK,-,,"126,665","$288,562",0.01%,
LISTED EQUITY,-,-,-,-,AKZO NOBEL NV,-,AKZA NA,-,,"2,698","$287,095",0.01%,
LISTED EQUITY,-,-,-,-,FASTIGHETS AB BALDER,-,BALDB SS,-,,"25,497","$286,826",0.01%,
LISTED EQUITY,-,-,-,-,"SNAP, INC.",-,SNAP US,-,,"21,505","$285,163",0.01%,
LISTED EQUITY,-,-,-,-,TENARIS SA,-,TEN IM,-,,"9,949","$284,669",0.01%,
LISTED EQUITY,-,-,-,-,EISAI CO. LTD.,-,4523 JP,-,,"6,468","$283,421",0.01%,
LISTED EQUITY,-,-,-,-,BAYERISCHE MOTOREN WERKE AG,-,BMW3 GR,-,,"2,244","$282,596",0.01%,
LISTED EQUITY,-,-,-,-,SMITHS GROUP PLC,-,SMIN LN,-,,"5,882","$276,235",0.01%,
LISTED EQUITY,-,-,-,-,AEGON LTD.,-,AGN NA,-,,"24,991","$275,209",0.01%,
LISTED EQUITY,-,-,-,-,MITSUI OSK LINES LTD.,-,9104 JP,-,,"5,390","$274,447",0.01%,
LISTED EQUITY,-,-,-,-,BUNGE GLOBAL SA,-,BG US,-,,"2,238","$274,177",0.01%,
LISTED EQUITY,-,-,-,-,UNITED UTILITIES GROUP PLC,-,UU LN,-,,"11,427","$272,761",0.01%,
LISTED EQUITY,-,-,-,-,YAMAHA MOTOR CO. LTD.,-,7272 JP,-,,"23,851","$271,986",0.01%,
LISTED EQUITY,-,-,-,-,SOLVENTUM CORP.,-,SOLV US,-,,"2,339","$270,631",0.01%,
LISTED EQUITY,-,-,-,-,TAISEI CORP.,-,1801 JP,-,,"3,032","$269,038",0.01%,
LISTED EQUITY,-,-,-,-,"CH ROBINSON WORLDWIDE, INC.",-,CHRW US,-,,"1,827","$267,423",0.01%,
LISTED EQUITY,-,-,-,-,CONTACT ENERGY LTD.,-,CEN NZ,-,,"31,676","$264,069",0.01%,
LISTED EQUITY,-,-,-,-,"KANSAI ELECTRIC POWER CO., INC.",-,9503 JP,-,,"14,620","$263,951",0.01%,
LISTED EQUITY,-,-,-,-,SWATCH GROUP AG,-,UHR SW,-,,"1,064","$263,281",0.01%,
LISTED EQUITY,-,-,-,-,EIFFAGE SA,-,FGR FP,-,,"1,218","$260,192",0.01%,
LISTED EQUITY,-,-,-,-,SHIMADZU CORP.,-,7701 JP,-,,"6,872","$259,318",0.01%,
LISTED EQUITY,-,-,-,-,COCA-COLA HBC AG,-,CCH LN,-,,"3,240","$257,721",0.01%,
LISTED EQUITY,-,-,-,-,"LUNDIN GOLD, INC.",-,LUG CN,-,,"3,167","$254,611",0.01%,
LISTED EQUITY,-,-,-,-,EXOR NV,-,EXO NA,-,,"1,653","$253,401",0.01%,
LISTED EQUITY,-,-,-,-,SHISEIDO CO. LTD.,-,4911 JP,-,,"9,298","$252,769",0.01%,
LISTED EQUITY,-,-,-,-,AUTO TRADER GROUP PLC,-,AUTO LN,-,,"14,656","$252,646",0.01%,
LISTED EQUITY,-,-,-,-,SINGAPORE AIRLINES LTD.,-,SIA SP,-,,"30,251","$252,611",0.01%,
LISTED EQUITY,-,-,-,-,GRAB HOLDINGS LTD.,-,GRAB US,-,,"32,809","$251,822",0.01%,
LISTED EQUITY,-,-,-,-,WEST JAPAN RAILWAY CO.,-,9021 JP,-,,"7,142","$249,118",0.01%,
LISTED EQUITY,-,-,-,-,BROWN-FORMAN CORP.,-,BFB US,-,,"6,054","$248,574",0.01%,
LISTED EQUITY,-,-,-,-,MEDIOBANCA BANCA DI CREDITO FINANZIARIO SPA,-,MB IM,-,,"7,023","$248,261",0.01%,
LISTED EQUITY,-,-,-,-,"RAKUTEN GROUP, INC.",-,4755 JP,-,,"29,456","$247,818",0.01%,
LISTED EQUITY,-,-,-,-,EDENRED SE,-,EDEN FP,-,,"5,260","$247,691",0.01%,
LISTED EQUITY,-,-,-,-,ISRAEL DISCOUNT BANK LTD.,-,DSCT IT,-,,"16,250","$247,114",0.01%,
LISTED EQUITY,-,-,-,-,MATSUKIYOCOCOKARA & CO.,-,3088 JP,-,,"7,883","$247,114",0.01%,
LISTED EQUITY,-,-,-,-,"IA FINANCIAL CORP., INC.",-,IAG CN,-,,"1,460","$243,747",0.01%,
LISTED EQUITY,-,-,-,-,SEVERN TRENT PLC,-,SVT LN,-,,"4,189","$239,461",0.01%,
LISTED EQUITY,-,-,-,-,"DAIWA SECURITIES GROUP, INC.",-,8601 JP,-,,"21,897","$236,983",0.01%,
LISTED EQUITY,-,-,-,-,ANTOFAGASTA PLC,-,ANTO LN,-,,"6,260","$236,852",0.01%,
LISTED EQUITY,-,-,-,-,CAMPBELL'S CO.,-,CPB US,-,,"5,040","$235,730",0.01%,
LISTED EQUITY,-,-,-,-,"ALBERTSONS COS., INC.",-,ACI US,-,,"7,169","$235,313",0.01%,
LISTED EQUITY,-,-,-,-,GALP ENERGIA SGPS SA,-,GALP PL,-,,"8,410","$234,555",0.01%,
LISTED EQUITY,-,-,-,-,ASR NEDERLAND NV,-,ASRNL NA,-,,"2,317","$233,988",0.01%,
LISTED EQUITY,-,-,-,-,RYANAIR HOLDINGS PLC,-,RYA ID,-,,"5,424","$233,349",0.01%,
LISTED EQUITY,-,-,-,-,KIRIN HOLDINGS CO. LTD.,-,2503 JP,-,,"10,915","$232,852",0.01%,
LISTED EQUITY,-,-,-,-,SUBARU CORP.,-,7270 JP,-,,"8,691","$230,959",0.01%,
LISTED EQUITY,-,-,-,-,ISUZU MOTORS LTD.,-,7202 JP,-,,"11,925","$230,603",0.01%,
LISTED EQUITY,-,-,-,-,LIFCO AB,-,LIFCOB SS,-,,"3,716","$227,735",0.01%,
LISTED EQUITY,-,-,-,-,CK ASSET HOLDINGS LTD.,-,1113 HK,-,,"33,596","$225,953",0.01%,
LISTED EQUITY,-,-,-,-,WISE PLC,-,WISE LN,-,,"10,386","$225,856",0.01%,
LISTED EQUITY,-,-,-,-,TOKYO METRO CO. LTD.,-,9023 JP,-,,"12,734","$225,655",0.01%,
LISTED EQUITY,-,-,-,-,M&G PLC,-,MNG LN,-,,"41,848","$224,887",0.01%,
LISTED EQUITY,-,-,-,-,HANG SENG BANK LTD.,-,11 HK,-,,"9,837","$224,861",0.01%,
LISTED EQUITY,-,-,-,-,FOX CORP.,-,FOX US,-,,"2,841","$223,783",0.01%,
LISTED EQUITY,-,-,-,-,INFRATIL LTD.,-,IFT NZ,-,,"22,714","$223,024",0.01%,
LISTED EQUITY,-,-,-,-,PEARSON PLC,-,PSON LN,-,,"9,874","$221,224",0.01%,
LISTED EQUITY,-,-,-,-,RALLIANT CORP.,-,RAL US,-,,"2,984","$220,791",0.01%,
LISTED EQUITY,-,-,-,-,ENDESA SA,-,ELE SM,-,,"4,582","$220,699",0.01%,
LISTED EQUITY,-,-,-,-,"TREND MICRO, INC.",-,4704 JP,-,,"2,089","$220,132",0.01%,
LISTED EQUITY,-,-,-,-,ASSOCIATED BRITISH FOODS PLC,-,ABF LN,-,,"5,060","$217,741",0.01%,
LISTED EQUITY,-,-,-,-,JARDINE MATHESON HOLDINGS LTD.,-,JM SP,-,,"2,964","$217,400",0.01%,
LISTED EQUITY,-,-,-,-,CHIBA BANK LTD.,-,8331 JP,-,,"15,227","$214,659",0.01%,
LISTED EQUITY,-,-,-,-,AGEAS SA,-,AGS BB,-,,"2,080","$213,652",0.01%,
LISTED EQUITY,-,-,-,-,JERONIMO MARTINS SGPS SA,-,JMT PL,-,,"5,532","$212,847",0.01%,
LISTED EQUITY,-,-,-,-,BALOISE HOLDING AG,-,BALN SW,-,,592,"$212,523",0.01%,
LISTED EQUITY,-,-,-,-,SCOUT24 SE,-,G24 GR,-,,"1,011","$212,116",0.01%,
LISTED EQUITY,-,-,-,-,H & M HENNES & MAURITZ AB,-,HMB SS,-,,"9,938","$211,475",0.01%,
LISTED EQUITY,-,-,-,-,EPIROC AB,-,EPIA SS,-,,"6,409","$210,781",0.01%,
LISTED EQUITY,-,-,-,-,GALAXY ENTERTAINMENT GROUP LTD.,-,27 HK,-,,"30,992","$209,950",0.01%,
LISTED EQUITY,-,-,-,-,TALANX AG,-,TLX GR,-,,"1,066","$209,817",0.01%,
LISTED EQUITY,-,-,-,-,MOLSON COORS BEVERAGE CO.,-,TAP US,-,,"2,857","$209,626",0.01%,
LISTED EQUITY,-,-,-,-,CVC CAPITAL PARTNERS PLC,-,CVC NA,-,,"6,684","$208,085",0.01%,
LISTED EQUITY,-,-,-,-,"SBI HOLDINGS, INC.",-,8473 JP,-,,"3,908","$207,643",0.01%,
LISTED EQUITY,-,-,-,-,"DAVITA, INC.",-,DVA US,-,,949,"$206,347",0.01%,
LISTED EQUITY,-,-,-,-,MONDI PLC,-,MNDI LN,-,,"8,280","$205,938",0.01%,
LISTED EQUITY,-,-,-,-,FLUTTER ENTERTAINMENT PLC,-,FLUT US,-,,472,"$205,647",0.01%,
LISTED EQUITY,-,-,-,-,NORSK HYDRO ASA,-,NHY NO,-,,"23,576","$204,554",0.01%,
LISTED EQUITY,-,-,-,-,"MINEBEA MITSUMI, INC.",-,6479 JP,-,,"9,096","$203,364",0.01%,
LISTED EQUITY,-,-,-,-,"TFI INTERNATIONAL, INC.",-,TFII CN,-,,"1,486","$203,082",0.01%,
LISTED EQUITY,-,-,-,-,ERIE INDEMNITY CO.,-,ERIE US,-,,383,"$202,863",0.01%,
LISTED EQUITY,-,-,-,-,EUROFINS SCIENTIFIC SE,-,ERF FP,-,,"1,851","$200,364",0.01%,
LISTED EQUITY,-,-,-,-,OSAKA GAS CO. LTD.,-,9532 JP,-,,"5,120","$199,763",0.01%,
LISTED EQUITY,-,-,-,-,"GILDAN ACTIVEWEAR, INC.",-,GIL CN,-,,"2,652","$198,989",0.01%,
LISTED EQUITY,-,-,-,-,RENAULT SA,-,RNO FP,-,,"2,838","$198,900",0.01%,
LISTED EQUITY,-,-,-,-,AP MOLLER - MAERSK AS,-,MAERSKB DC,-,,70,"$198,083",0.01%,
LISTED EQUITY,-,-,-,-,TELENOR ASA,-,TEL NO,-,,"8,323","$196,652",0.01%,
LISTED EQUITY,-,-,-,-,KAWASAKI KISEN KAISHA LTD.,-,9107 JP,-,,"9,096","$196,398",0.01%,
LISTED EQUITY,-,-,-,-,ORION OYJ,-,ORNBV FH,-,,"1,712","$195,795",0.01%,
LISTED EQUITY,-,-,-,-,HONG KONG & CHINA GAS CO. LTD.,-,3 HK,-,,"152,726","$195,640",0.01%,
LISTED EQUITY,-,-,-,-,KINGFISHER PLC,-,KGF LN,-,,"31,892","$193,924",0.01%,
LISTED EQUITY,-,-,-,-,SKF AB,-,SKFB SS,-,,"5,572","$193,677",0.01%,
LISTED EQUITY,-,-,-,-,SCREEN HOLDINGS CO. LTD.,-,7735 JP,-,,"1,550","$192,511",0.01%,
LISTED EQUITY,-,-,-,-,BOLIDEN AB,-,BOL SS,-,,"4,061","$191,859",0.01%,
LISTED EQUITY,-,-,-,-,LUNDIN MINING CORP.,-,LUN CN,-,,"11,875","$190,172",0.01%,
LISTED EQUITY,-,-,-,-,BOUYGUES SA,-,EN FP,-,,"2,721","$187,126",0.01%,
LISTED EQUITY,-,-,-,-,CONTINENTAL AG,-,CON GR,-,,"1,409","$187,075",0.01%,
LISTED EQUITY,-,-,-,-,KEPPEL LTD.,-,KEP SP,-,,"20,819","$185,070",0.01%,
LISTED EQUITY,-,-,-,-,NEXON CO. LTD.,-,3659 JP,-,,"5,996","$184,334",0.01%,
LISTED EQUITY,-,-,-,-,HELVETIA HOLDING AG,-,HELN SW,-,,515,"$183,873",0.01%,
LISTED EQUITY,-,-,-,-,SKANSKA AB,-,SKAB SS,-,,"5,195","$183,164",0.01%,
LISTED EQUITY,-,-,-,-,DR. ING HC F PORSCHE AG,-,P911 GR,-,,"2,430","$182,562",0.01%,
LISTED EQUITY,-,-,-,-,ELISA OYJ,-,ELISA FH,-,,"2,134","$179,937",0.01%,
LISTED EQUITY,-,-,-,-,POSTE ITALIANE SPA,-,PST IM,-,,"5,495","$179,531",0.01%,
LISTED EQUITY,-,-,-,-,YANGZIJIANG SHIPBUILDING HOLDINGS LTD.,-,YZJSGD SP,-,,"65,623","$174,536",0.01%,
LISTED EQUITY,-,-,-,-,TELE2 AB,-,TEL2B SS,-,,"7,753","$171,624",0.01%,
LISTED EQUITY,-,-,-,-,OPEN TEXT CORP.,-,OTEX CN,-,,"3,848","$171,213",0.01%,
LISTED EQUITY,-,-,-,-,"CCL INDUSTRIES, INC.",-,CCLB CN,-,,"1,907","$169,321",0.01%,
LISTED EQUITY,-,-,-,-,NITORI HOLDINGS CO. LTD.,-,9843 JP,-,,"1,145","$168,426",0.01%,
LISTED EQUITY,-,-,-,-,SODEXO SA,-,SW FP,-,,"1,782","$166,622",0.01%,
LISTED EQUITY,-,-,-,-,ORSTED AS,-,ORSTED DC,-,,"2,535","$165,517",0.01%,
LISTED EQUITY,-,-,-,-,SVENSKA CELLULOSA AB SCA,-,SCAB SS,-,,"8,396","$165,351",0.01%,
LISTED EQUITY,-,-,-,-,REDEIA CORP. SA,-,RED SM,-,,"5,077","$165,065",0.01%,
LISTED EQUITY,-,-,-,-,AUCKLAND INTERNATIONAL AIRPORT LTD.,-,AIA NZ,-,,"22,999","$164,999",0.01%,
LISTED EQUITY,-,-,-,-,BKW AG,-,BKW SW,-,,490,"$162,945",0.01%,
LISTED EQUITY,-,-,-,-,BARRY CALLEBAUT AG,-,BARN SW,-,,98,"$162,921",0.01%,
LISTED EQUITY,-,-,-,-,ENTAIN PLC,-,ENT LN,-,,"8,639","$162,756",0.01%,
LISTED EQUITY,-,-,-,-,CANADIAN TIRE CORP. LTD.,-,CTCA CN,-,,785,"$162,728",0.01%,
LISTED EQUITY,-,-,-,-,OMV AG,-,OMV AV,-,,"1,953","$161,562",0.01%,
LISTED EQUITY,-,-,-,-,FIRSTSERVICE CORP.,-,FSV CN,-,,603,"$160,241",0.01%,
LISTED EQUITY,-,-,-,-,TELUS CORP.,-,T CN,-,,"6,430","$157,264",0.01%,
LISTED EQUITY,-,-,-,-,WHITBREAD PLC,-,WTB LN,-,,"2,642","$155,982",0.01%,
LISTED EQUITY,-,-,-,-,MIZRAHI TEFAHOT BANK LTD.,-,MZTF IT,-,,"1,531","$152,251",0.01%,
LISTED EQUITY,-,-,-,-,WHARF HOLDINGS LTD.,-,4 HK,-,,"32,340","$150,243",0.01%,
LISTED EQUITY,-,-,-,-,SWEDISH ORPHAN BIOVITRUM AB,-,SOBI SS,-,,"3,243","$149,662",0.01%,
LISTED EQUITY,-,-,-,-,CONCORDIA FINANCIAL GROUP LTD.,-,7186 JP,-,,"15,092","$149,418",0.01%,
