Asset_Class,Management_Type,Name,Dollar_Value,Weighting_Percentage,Security_Identifier,Currency,Listing_Status,Super_Fund,Option_Name,_status
Equity,-,"INTUITIVE SURGICAL, INC.","$6,776,999",0.11%,ISRG US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,MEDIBANK PVT LTD.,"$6,758,613",0.11%,MPL AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,DEERE & CO.,"$6,735,332",0.11%,DE US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"VERIZON COMMUNICATIONS, INC.","$6,714,927",0.11%,VZ US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,QUBE HOLDINGS LTD.,"$6,635,905",0.10%,QUB AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,NU HOLDINGS LTD.,"$6,461,861",0.10%,NU US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CONTEMPORARY AMPEREX TECHNOLOGY CO. LTD.,"$6,446,308",0.10%,300750 C2,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,BRISTOL-MYERS SQUIBB CO.,"$6,432,056",0.10%,BMY US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,JAMES HARDIE INDUSTRIES PLC,"$6,402,735",0.10%,JHX AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"UNITEDHEALTH GROUP, INC.","$6,365,615",0.10%,UNH US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,COMCAST CORP.,"$6,357,219",0.10%,CMCSA US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"HONEYWELL INTERNATIONAL, INC.","$6,132,469",0.10%,HON US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SEA LTD.,"$6,131,934",0.10%,SE US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ORACLE CORP.,"$6,126,763",0.10%,ORCL US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,INFRATIL LTD.,"$6,070,450",0.10%,IFT AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"PDD HOLDINGS, INC.","$6,001,291",0.09%,PDD US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"TEXAS INSTRUMENTS, INC.","$5,992,963",0.09%,TXN US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"GILEAD SCIENCES, INC.","$5,907,649",0.09%,GILD US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ABB LTD.,"$5,887,988",0.09%,ABBN SW,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,EXXON MOBIL CORP.,"$5,872,500",0.09%,XOM US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,UNILEVER PLC,"$5,850,738",0.09%,ULVR LN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"GOLDMAN SACHS GROUP, INC.","$5,828,242",0.09%,GS US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CAR GROUP LTD.,"$5,821,605",0.09%,CAR AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,MONADELPHOUS GROUP LTD.,"$5,808,632",0.09%,MND AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"REGENERON PHARMACEUTICALS, INC.","$5,758,506",0.09%,REGN US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"TAKE-TWO INTERACTIVE SOFTWARE, INC.","$5,726,495",0.09%,TTWO US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,PROSUS NV,"$5,680,075",0.09%,PRX SJ,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"T-MOBILE U.S., INC.","$5,664,788",0.09%,TMUS US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"AUTOMATIC DATA PROCESSING, INC.","$5,660,578",0.09%,ADP US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"ANALOG DEVICES, INC.","$5,636,124",0.09%,ADI US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,NRW HOLDINGS LTD.,"$5,609,996",0.09%,NWH AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,A2 MILK CO. LTD.,"$5,544,918",0.09%,A2M AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SCHNEIDER ELECTRIC SE,"$5,515,218",0.09%,SU FP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,COCA-COLA CO.,"$5,480,404",0.09%,KO US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"THERMO FISHER SCIENTIFIC, INC.","$5,478,605",0.09%,TMO US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ALIBABA GROUP HOLDING LTD.,"$5,455,304",0.09%,9988 HK,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"S&P GLOBAL, INC.","$5,395,023",0.08%,SPGI US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"GE VERNOVA, INC.","$5,375,022",0.08%,GEV US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,AMPLITUDE ENERGY LTD.,"$5,367,248",0.08%,AEL AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"CME GROUP, INC.","$5,318,113",0.08%,CME US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,DANAHER CORP.,"$5,280,141",0.08%,DHR US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,VALERO ENERGY CORP.,"$5,259,501",0.08%,VLO US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,INDUSTRIA DE DISENO TEXTIL SA,"$5,160,687",0.08%,ITX SM,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,TAIWAN SEMICONDUCTOR MANUFACTURING CO. LTD.,"$5,104,922",0.08%,TSM US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,IBERDROLA SA,"$5,103,468",0.08%,IBE SM,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ENGIE SA,"$5,090,244",0.08%,ENGI FP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"SUNCOR ENERGY, INC.","$5,086,282",0.08%,SU CN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"CATERPILLAR, INC.","$5,082,501",0.08%,CAT US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,WELLS FARGO & CO.,"$5,078,002",0.08%,WFC US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ANSELL LTD.,"$5,065,507",0.08%,ANN AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"TJX COS., INC.","$5,040,877",0.08%,TJX US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,M&T BANK CORP.,"$5,015,476",0.08%,MTB US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,BNP PARIBAS SA,"$4,995,985",0.08%,BNP FP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SIEMENS ENERGY AG,"$4,994,608",0.08%,ENR GR,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,U.S. BANCORP,"$4,986,674",0.08%,USB US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"AMGEN, INC.","$4,973,536",0.08%,AMGN US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ALCOA CORP.,"$4,963,503",0.08%,AAI AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,KLA CORP.,"$4,832,755",0.08%,KLAC US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,BOSTON SCIENTIFIC CORP.,"$4,787,293",0.07%,BSX US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"CARDINAL HEALTH, INC.","$4,730,596",0.07%,CAH US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ADYEN NV,"$4,727,311",0.07%,ADYEN NA,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,BLUESCOPE STEEL LTD.,"$4,712,443",0.07%,BSL AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SUNCORP GROUP LTD.,"$4,699,815",0.07%,SUN AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"AMETEK, INC.","$4,685,040",0.07%,AME US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,MOODY'S CORP.,"$4,681,791",0.07%,MCO US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ALS LTD.,"$4,644,176",0.07%,ALQ AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"UBER TECHNOLOGIES, INC.","$4,620,998",0.07%,UBER US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,GENESIS MINERALS LTD.,"$4,613,506",0.07%,GMD AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ICICI BANK LTD.,"$4,610,044",0.07%,ICICIBC IN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,EDWARDS LIFESCIENCES CORP.,"$4,599,477",0.07%,EW US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,TOKYO ELECTRON LTD.,"$4,583,280",0.07%,8035 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,MERCEDES-BENZ GROUP AG,"$4,541,014",0.07%,MBG GR,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,MONSTER BEVERAGE CORP.,"$4,529,791",0.07%,MNST US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,AMPHENOL CORP.,"$4,526,758",0.07%,APH US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,GSK PLC,"$4,519,169",0.07%,GSK LN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ING GROEP NV,"$4,478,419",0.07%,INGA NA,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,RELIANCE WORLDWIDE CORP. LTD.,"$4,450,062",0.07%,RWC AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,GENERAL MOTORS CO.,"$4,438,240",0.07%,GM US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"CLOUDFLARE, INC.","$4,397,166",0.07%,NET US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ORA BANDA MINING LTD.,"$4,381,904",0.07%,OBM AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ROLLS-ROYCE HOLDINGS PLC,"$4,335,013",0.07%,RR LN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SGH LTD.,"$4,333,211",0.07%,SGH AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,TECHNOLOGY ONE LTD.,"$4,326,876",0.07%,TNE AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,INTEL CORP.,"$4,313,215",0.07%,INTC US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ASML HOLDING NV,"$4,289,512",0.07%,ASML US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,L'OREAL SA,"$4,265,257",0.07%,OR FP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SLB LTD.,"$4,230,386",0.07%,SLB US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"PEPSICO, INC.","$4,196,569",0.07%,PEP US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"AIRBNB, INC.","$4,184,005",0.07%,ABNB US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,MEDTRONIC PLC,"$4,183,943",0.07%,MDT US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,BANK OF NEW YORK MELLON CORP.,"$4,161,476",0.07%,BK US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"KKR & CO., INC.","$4,148,084",0.06%,KKR US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"TRAVELERS COS., INC.","$4,135,075",0.06%,TRV US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,VALE SA,"$4,119,457",0.06%,VALE US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,MCKESSON CORP.,"$4,117,459",0.06%,MCK US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,PYC THERAPEUTICS LTD.,"$4,112,474",0.06%,PYC AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,BENDIGO & ADELAIDE BANK LTD.,"$4,070,470",0.06%,BEN AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SAFRAN SA,"$4,068,333",0.06%,SAF FP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"CADENCE DESIGN SYSTEMS, INC.","$4,046,231",0.06%,CDNS US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,TE CONNECTIVITY PLC,"$4,046,141",0.06%,TEL US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ORICA LTD.,"$4,029,535",0.06%,ORI AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,PROGRESSIVE CORP.,"$4,000,696",0.06%,PGR US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,MINERALS 260 LTD.,"$3,997,934",0.06%,MI6 AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,PEET LTD.,"$3,995,663",0.06%,PPC AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,NEXGEN ENERGY LTD.,"$3,994,947",0.06%,NXG AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,TOTALENERGIES SE,"$3,991,072",0.06%,TTE FP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,WESTERN DIGITAL CORP.,"$3,913,758",0.06%,WDC US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,DEUTSCHE TELEKOM AG,"$3,902,113",0.06%,DTE GR,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CIE GENERALE DES ETABLISSEMENTS MICHELIN SCA,"$3,868,756",0.06%,ML FP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"FREEPORT-MCMORAN, INC.","$3,828,521",0.06%,FCX US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,PARKER-HANNIFIN CORP.,"$3,810,476",0.06%,PH US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"INTERCONTINENTAL EXCHANGE, INC.","$3,808,883",0.06%,ICE US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,FIRST QUANTUM MINERALS LTD.,"$3,782,540",0.06%,FM CN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ROBLOX CORP.,"$3,759,482",0.06%,RBLX US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,FISHER & PAYKEL HEALTHCARE CORP. LTD.,"$3,757,623",0.06%,FPH AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"VERISIGN, INC.","$3,746,142",0.06%,VRSN US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"SHOPIFY, INC.","$3,737,749",0.06%,SHOP US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,JB HI-FI LTD.,"$3,726,448",0.06%,JBH AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,NORTHROP GRUMMAN CORP.,"$3,723,222",0.06%,NOC US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,KIA CORP.,"$3,683,985",0.06%,000270 KS,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,TRANE TECHNOLOGIES PLC,"$3,679,297",0.06%,TT US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,COMPASS GROUP PLC,"$3,660,147",0.06%,CPG LN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,AMERICAN EXPRESS CO.,"$3,653,608",0.06%,AXP US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"MITSUBISHI UFJ FINANCIAL GROUP, INC.","$3,652,613",0.06%,8306 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,HERMES INTERNATIONAL SCA,"$3,650,524",0.06%,RMS FP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,WAL-MART DE MEXICO SAB DE CV,"$3,649,073",0.06%,WALMEX MM,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,DSM-FIRMENICH AG,"$3,629,110",0.06%,DSFIR NA,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,TOYOTA MOTOR CORP.,"$3,611,761",0.06%,7203 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,TOTVS SA,"$3,601,182",0.06%,TOTS3 BZ,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ANTA SPORTS PRODUCTS LTD.,"$3,593,062",0.06%,2020 HK,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,LVMH MOET HENNESSY LOUIS VUITTON SE,"$3,586,334",0.06%,MC FP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,INTERNATIONAL BUSINESS MACHINES CORP.,"$3,568,605",0.06%,IBM US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,OMNI BRIDGEWAY LTD.,"$3,543,248",0.06%,OBL AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"SUMITOMO MITSUI FINANCIAL GROUP, INC.","$3,542,818",0.06%,8316 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,3M CO.,"$3,533,068",0.06%,MMM US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"EOG RESOURCES, INC.","$3,532,933",0.06%,EOG US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"AUTODESK, INC.","$3,511,295",0.05%,ADSK US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"TAPESTRY, INC.","$3,502,600",0.05%,TPR US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SONY GROUP CORP.,"$3,497,435",0.05%,6758 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,BHARTI AIRTEL LTD.,"$3,493,062",0.05%,BHARTI IN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ALLSTATE CORP.,"$3,470,719",0.05%,ALL US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SPARK NEW ZEALAND LTD.,"$3,453,721",0.05%,SPK AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,EATON CORP. PLC,"$3,447,024",0.05%,ETN US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,INTESA SANPAOLO SPA,"$3,435,589",0.05%,ISP IM,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,HALEON PLC,"$3,420,727",0.05%,HLN LN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"ROCKWELL AUTOMATION, INC.","$3,398,426",0.05%,ROK US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,REGIS RESOURCES LTD.,"$3,394,063",0.05%,RRL AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,GUZMAN Y GOMEZ LTD.,"$3,393,248",0.05%,GYG AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,HITACHI LTD.,"$3,370,896",0.05%,6501 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CAPSTONE COPPER CORP.,"$3,367,172",0.05%,CSC AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,AIRBUS SE,"$3,354,401",0.05%,AIR FP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SHELL PLC,"$3,338,228",0.05%,SHELL NA,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CREDICORP LTD.,"$3,319,281",0.05%,BAP US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,FINECOBANK BANCA FINECO SPA,"$3,306,527",0.05%,FBK IM,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,BARCLAYS PLC,"$3,272,370",0.05%,BARC LN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,PALADIN ENERGY LTD.,"$3,271,096",0.05%,PDN AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,STANDARD CHARTERED PLC,"$3,256,210",0.05%,STAN LN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"EBAY, INC.","$3,228,786",0.05%,EBAY US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,NORDEA BANK ABP,"$3,222,155",0.05%,NDA FH,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,HDFC BANK LTD.,"$3,221,998",0.05%,HDFCB IN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"MARRIOTT INTERNATIONAL, INC.","$3,218,865",0.05%,MAR US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CVS HEALTH CORP.,"$3,212,401",0.05%,CVS US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"EXPEDIA GROUP, INC.","$3,206,359",0.05%,EXPE US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,DEEP YELLOW LTD.,"$3,176,390",0.05%,DYL AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,NOKIA OYJ,"$3,171,107",0.05%,NOKIA FH,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,TELEFONAKTIEBOLAGET LM ERICSSON,"$3,145,062",0.05%,ERICB SS,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"SYNOPSYS, INC.","$3,127,379",0.05%,SNPS US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ICICI LOMBARD GENERAL INSURANCE CO. LTD.,"$3,126,616",0.05%,ICICIGI IN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,KINROSS GOLD CORP.,"$3,115,209",0.05%,K CN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,UNION PACIFIC CORP.,"$3,112,588",0.05%,UNP US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,NETWEALTH GROUP LTD.,"$3,098,784",0.05%,NWL AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ROCHE HOLDING AG,"$3,093,601",0.05%,ROG SW,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"NEXTERA ENERGY, INC.","$3,092,427",0.05%,NEE US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"PAYPAL HOLDINGS, INC.","$3,089,891",0.05%,PYPL US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"PNC FINANCIAL SERVICES GROUP, INC.","$3,086,231",0.05%,PNC US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,CAPITEC BANK HOLDINGS LTD.,"$3,085,624",0.05%,CPI SJ,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"RAKUTEN GROUP, INC.","$3,083,709",0.05%,4755 JP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"MOTOROLA SOLUTIONS, INC.","$3,076,841",0.05%,MSI US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,LONDON STOCK EXCHANGE GROUP PLC,"$3,074,882",0.05%,LSEG LN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"RELIANCE, INC.","$3,033,488",0.05%,RS US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SEMPRA,"$2,998,599",0.05%,SRE US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,COMPUTERSHARE LTD.,"$2,993,524",0.05%,CPU AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,VENTIA SERVICES GROUP PTY. LTD.,"$2,970,112",0.05%,VNT AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"DEXCOM, INC.","$2,966,530",0.05%,DXCM US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,HARVEY NORMAN HOLDINGS LTD.,"$2,952,985",0.05%,HVN AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"BORGWARNER, INC.","$2,931,238",0.05%,BWA US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"VERTEX PHARMACEUTICALS, INC.","$2,920,599",0.05%,VRTX US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SANOFI SA,"$2,918,819",0.05%,SAN FP,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,BARRICK MINING CORP.,"$2,917,217",0.05%,ABX CN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"CONSOLIDATED EDISON, INC.","$2,882,991",0.05%,ED US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SAP SE,"$2,880,555",0.05%,SAP GR,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"COUPANG, INC.","$2,873,720",0.04%,CPNG US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"REDDIT, INC.","$2,865,804",0.04%,RDDT US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,KUAISHOU TECHNOLOGY,"$2,860,980",0.04%,1024 HK,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,VIRGIN AUSTRALIA HOLDINGS LTD.,"$2,857,260",0.04%,VGN AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP.,"$2,856,881",0.04%,WAB US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SHELL PLC,"$2,851,150",0.04%,SHEL LN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"KB FINANCIAL GROUP, INC.","$2,840,216",0.04%,105560 KS,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,GOLD FIELDS LTD.,"$2,834,227",0.04%,GFI US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,KWEICHOW MOUTAI CO. LTD.,"$2,830,942",0.04%,600519 C1,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SOCIEDAD QUIMICA Y MINERA DE CHILE SA,"$2,829,910",0.04%,SQM US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"CORTEVA, INC.","$2,792,257",0.04%,CTVA US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,TRIP.COM GROUP LTD.,"$2,785,469",0.04%,9961 HK,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"NASDAQ, INC.","$2,773,680",0.04%,NDAQ US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,NATIONAL GRID PLC,"$2,772,085",0.04%,NG LN,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,BANCO SANTANDER SA,"$2,759,795",0.04%,SAN SM,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SYNCHRONY FINANCIAL,"$2,757,310",0.04%,SYF US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"NETEASE, INC.","$2,754,787",0.04%,9999 HK,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"DYNATRACE, INC.","$2,740,231",0.04%,DT US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"RAYMOND JAMES FINANCIAL, INC.","$2,737,700",0.04%,RJF US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,PERSEUS MINING LTD.,"$2,723,062",0.04%,PRU AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,"DICK'S SPORTING GOODS, INC.","$2,708,930",0.04%,DKS US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,EMERSON ELECTRIC CO.,"$2,701,782",0.04%,EMR US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,SHINHAN FINANCIAL GROUP CO. LTD.,"$2,699,988",0.04%,055550 KS,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,ALLIANZ SE,"$2,699,270",0.04%,ALV GR,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,EAGERS AUTOMOTIVE LTD.,"$2,696,882",0.04%,APE AU,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,EDISON INTERNATIONAL,"$2,693,571",0.04%,EIX US,-,Listed,Rest,High Growth:31-12-25,kept
Equity,-,NXP SEMICONDUCTORS NV,"$2,671,370",0.04%,NXPI US,-,Listed,Rest,High Growth:31-12-25,kept
