Option_Name,Asset_Class,Name,Name_Type,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,_status
Balanced,Fixed Income,AstraZeneca PLC,Name of Issuer/Counterparty,,,1253645.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,AT&T Inc,Name of Issuer/Counterparty,,,25986893.0,0.01,,,AustralianSuper,kept
Balanced,Fixed Income,Athene Global Funding,Name of Issuer/Counterparty,,,31687793.0,0.01,,,AustralianSuper,kept
Balanced,Fixed Income,Athene Holding Ltd,Name of Issuer/Counterparty,,,539435.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Atmos Energy Corp,Name of Issuer/Counterparty,,,2395073.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Auckland International Airport Ltd,Name of Issuer/Counterparty,,,9037990.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Ausgrid Finance Pty Ltd,Name of Issuer/Counterparty,,,1435430.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,AusNet Services Holdings Pty Ltd,Name of Issuer/Counterparty,,,53295374.0,0.02,,,AustralianSuper,kept
Balanced,Fixed Income,Australia & New Zealand Banking Group Ltd,Name of Issuer/Counterparty,,,1557461600.0,0.63,,,AustralianSuper,kept
Balanced,Fixed Income,Australia & New Zealand Banking Group Ltd/New York NY,Name of Issuer/Counterparty,,,2396157.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Australia Pacific Airports Melbourne Pty Ltd,Name of Issuer/Counterparty,,,27200889.0,0.01,,,AustralianSuper,kept
Balanced,Fixed Income,Australian Unity Healthcare Property Trust,Name of Issuer/Counterparty,,,10830253.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Australian Unity Ltd,Name of Issuer/Counterparty,,,28206777.0,0.01,,,AustralianSuper,kept
Balanced,Fixed Income,Autodesk Inc,Name of Issuer/Counterparty,,,333653.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Automatic Data Processing Inc,Name of Issuer/Counterparty,,,947695.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,AutoNation Inc,Name of Issuer/Counterparty,,,311089.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Autoroutes du Sud de la France SA,Name of Issuer/Counterparty,,,736029.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Autostrade per l'Italia SpA,Name of Issuer/Counterparty,,,1948077.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Avalonbay Communities Inc,Name of Issuer/Counterparty,,,1049506.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Aviva PLC,Name of Issuer/Counterparty,,,1472514.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Axa Sa,Name of Issuer/Counterparty,,,3538322.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Ayvens SA,Name of Issuer/Counterparty,,,2080132.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Bain Capital Specialty Finance Inc,Name of Issuer/Counterparty,,,533809.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Balder Finland Oyj,Name of Issuer/Counterparty,,,725857.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Baltimore Gas and Electric Co,Name of Issuer/Counterparty,,,951944.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Banco Bilbao Vizcaya Argentaria SA,Name of Issuer/Counterparty,,,4484433.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Banco BPM SpA,Name of Issuer/Counterparty,,,1571900.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Banco De Sabadell Sa,Name of Issuer/Counterparty,,,1741278.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Banco Santander SA,Name of Issuer/Counterparty,,,58442337.0,0.02,,,AustralianSuper,kept
Balanced,Fixed Income,Bank of America Corp,Name of Issuer/Counterparty,,,43684516.0,0.02,,,AustralianSuper,kept
Balanced,Fixed Income,Bank of Ireland Group PLC,Name of Issuer/Counterparty,,,1834666.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Bank of Montreal,Name of Issuer/Counterparty,,,11880405.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Bank of Montreal/London,Name of Issuer/Counterparty,,,3756693.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Bank of New York Mellon Corp/The,Name of Issuer/Counterparty,,,6287929.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Bank of Nova Scotia/Australia,Name of Issuer/Counterparty,,,40309495.0,0.02,,,AustralianSuper,kept
Balanced,Fixed Income,Bank of Nova Scotia/The,Name of Issuer/Counterparty,,,9014528.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Bank of Queensland Ltd,Name of Issuer/Counterparty,,,11491821.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Bankinter Sa,Name of Issuer/Counterparty,,,1385452.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Banque Federative du Credit Mutuel SA,Name of Issuer/Counterparty,,,13821527.0,0.01,,,AustralianSuper,kept
Balanced,Fixed Income,Barclays PLC,Name of Issuer/Counterparty,,,47051086.0,0.02,,,AustralianSuper,kept
Balanced,Fixed Income,Barings Private Credit Corp,Name of Issuer/Counterparty,,,784637.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Barry Callebaut Services NV,Name of Issuer/Counterparty,,,1012160.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Basf Se,Name of Issuer/Counterparty,,,2470049.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,BAWAG PSK Bank fuer Arbeit und Wirtschaft und Oesterreichische Postsparkasse AG,Name of Issuer/Counterparty,,,888628.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Baxter International Inc,Name of Issuer/Counterparty,,,1162743.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Bayer AG,Name of Issuer/Counterparty,,,2687613.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Bayer US Finance LLC,Name of Issuer/Counterparty,,,3384050.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Becton Dickinson & Co,Name of Issuer/Counterparty,,,1522312.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Bell Telephone Co of Canada or Bell Canada,Name of Issuer/Counterparty,,,3273061.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Bendigo & Adelaide Bank Ltd,Name of Issuer/Counterparty,,,268289939.0,0.11,,,AustralianSuper,kept
Balanced,Fixed Income,Berkshire Hathaway Finance Corp,Name of Issuer/Counterparty,,,4665415.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Bertelsmann SE & Co KGaA,Name of Issuer/Counterparty,,,737920.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,BGC Group Inc,Name of Issuer/Counterparty,,,591277.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,BHP Billiton Finance Ltd,Name of Issuer/Counterparty,,,1450129.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,BHP Billiton Finance USA Ltd,Name of Issuer/Counterparty,,,2636336.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Biogen Inc,Name of Issuer/Counterparty,,,607884.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Blackrock Inc,Name of Issuer/Counterparty,,,3669943.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Blackstone Holdings Finance Co LLC,Name of Issuer/Counterparty,,,826069.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Blackstone Private Credit Fund,Name of Issuer/Counterparty,,,2670054.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Blackstone Property Partners Europe Holdings Sarl,Name of Issuer/Counterparty,,,1896139.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Blackstone Reg Finance Co LLC,Name of Issuer/Counterparty,,,1580146.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Blackstone Secured Lending Fund,Name of Issuer/Counterparty,,,1073909.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Blend Funding PLC,Name of Issuer/Counterparty,,,344074.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Blue Owl Capital Corp,Name of Issuer/Counterparty,,,1439309.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Blue Owl Credit Income Corp,Name of Issuer/Counterparty,,,1318822.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,BMW Canada Inc,Name of Issuer/Counterparty,,,789261.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,BMW Finance NV,Name of Issuer/Counterparty,,,4624563.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,BMW International Investment BV,Name of Issuer/Counterparty,,,627992.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,BMW US Capital LLC,Name of Issuer/Counterparty,,,4593916.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,BNP Paribas SA,Name of Issuer/Counterparty,,,78742886.0,0.03,,,AustralianSuper,kept
Balanced,Fixed Income,Boeing Co/The,Name of Issuer/Counterparty,,,10825327.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Booking Holdings Inc,Name of Issuer/Counterparty,,,3399908.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Booz Allen Hamilton Inc,Name of Issuer/Counterparty,,,638157.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Boston Properties LP,Name of Issuer/Counterparty,,,4513516.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Bouygues Sa,Name of Issuer/Counterparty,,,2011007.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,BP Capital Markets America Inc,Name of Issuer/Counterparty,,,8289524.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,BP Capital Markets BV,Name of Issuer/Counterparty,,,2198709.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,BP Capital Markets PLC,Name of Issuer/Counterparty,,,2519915.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,BPCE SA,Name of Issuer/Counterparty,,,27711005.0,0.01,,,AustralianSuper,kept
Balanced,Fixed Income,BRED Banque Populaire COBPFA,Name of Issuer/Counterparty,,,30321791.0,0.01,,,AustralianSuper,kept
Balanced,Fixed Income,Brighthouse Financial Global Funding,Name of Issuer/Counterparty,,,2711495.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Bristol-Myers Squibb Co,Name of Issuer/Counterparty,,,8971098.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,British Telecommunications PLC,Name of Issuer/Counterparty,,,3103163.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Brixmor Operating Partnership LP,Name of Issuer/Counterparty,,,362030.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Broadcom Inc,Name of Issuer/Counterparty,,,11575661.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Brookfield Finance II Inc,Name of Issuer/Counterparty,,,745798.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Brookfield Finance Inc,Name of Issuer/Counterparty,,,998895.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Brookfield Infrastructure Finance ULC,Name of Issuer/Counterparty,,,923399.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Brookfield Renewable Partners ULC,Name of Issuer/Counterparty,,,929074.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Brooklyn Union Gas Co/The,Name of Issuer/Counterparty,,,3714894.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Brown & Brown Inc,Name of Issuer/Counterparty,,,1604736.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Bruce Power LP,Name of Issuer/Counterparty,,,1048501.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Bunge Ltd Finance Corp,Name of Issuer/Counterparty,,,2671958.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Burberry Group Plc,Name of Issuer/Counterparty,,,723383.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Burlington Northern Santa Fe LLC,Name of Issuer/Counterparty,,,4275387.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,CA Auto Bank SPA/Ireland,Name of Issuer/Counterparty,,,891285.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Cadent Finance PLC,Name of Issuer/Counterparty,,,2547109.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Caisse Nationale de Reassurance Mutuelle Agricole Groupama,Name of Issuer/Counterparty,,,1020955.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,CaixaBank SA,Name of Issuer/Counterparty,,,5910596.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Camden Property Trust,Name of Issuer/Counterparty,,,3255904.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Cameron LNG LLC,Name of Issuer/Counterparty,,,2186881.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Canadian Imperial Bank of Commerce,Name of Issuer/Counterparty,,,7099302.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Canadian Imperial Bank of Commerce/Sydney,Name of Issuer/Counterparty,,,89413810.0,0.04,,,AustralianSuper,kept
Balanced,Fixed Income,Canadian National Railway Co,Name of Issuer/Counterparty,,,1589614.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Canadian Natural Resources Ltd,Name of Issuer/Counterparty,,,1033601.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Canadian Pacific Railway Co,Name of Issuer/Counterparty,,,4862656.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Capgemini Se,Name of Issuer/Counterparty,,,727656.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Capital One Financial Corp,Name of Issuer/Counterparty,,,8462228.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Capital Power Corp,Name of Issuer/Counterparty,,,804516.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Cardinal Health Inc,Name of Issuer/Counterparty,,,3198315.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Carlsberg Breweries A/S,Name of Issuer/Counterparty,,,1895150.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Carrefour Sa,Name of Issuer/Counterparty,,,2186788.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Carrier Global Corp,Name of Issuer/Counterparty,,,3253272.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Caterpillar Financial Services Corp,Name of Issuer/Counterparty,,,3438141.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Caterpillar Inc,Name of Issuer/Counterparty,,,3178770.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,CBRE Services Inc,Name of Issuer/Counterparty,,,2111991.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,CCEP Finance Ireland DAC,Name of Issuer/Counterparty,,,925946.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Cellnex Finance Co SA,Name of Issuer/Counterparty,,,2697887.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Cencora Inc,Name of Issuer/Counterparty,,,510559.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Centene Corp,Name of Issuer/Counterparty,,,7637711.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,CenterPoint Energy Houston Electric LLC,Name of Issuer/Counterparty,,,6611261.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Charles Schwab Corp/The,Name of Issuer/Counterparty,,,5498100.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Charter Communications Operating LLC / Charter Communications Operating Capital,Name of Issuer/Counterparty,,,6070629.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Chevron USA Inc,Name of Issuer/Counterparty,,,2249279.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Choice Properties Real Estate Investment Trust,Name of Issuer/Counterparty,,,1079579.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Chorus Ltd,Name of Issuer/Counterparty,,,18875288.0,0.01,,,AustralianSuper,kept
Balanced,Fixed Income,Chubb INA Holdings LLC,Name of Issuer/Counterparty,,,1088590.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Cie de Saint-Gobain SA,Name of Issuer/Counterparty,,,3308048.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Cie Generale des Etablissements Michelin SCA,Name of Issuer/Counterparty,,,1127281.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Cigna Group/The,Name of Issuer/Counterparty,,,4387374.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Cintas Corp No 2,Name of Issuer/Counterparty,,,484128.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Cisco Systems Inc,Name of Issuer/Counterparty,,,4441310.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Citibank NA,Name of Issuer/Counterparty,,,2133244.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Citigroup Inc,Name of Issuer/Counterparty,,,29054640.0,0.01,,,AustralianSuper,kept
Balanced,Fixed Income,Citizens Bank NA/Providence RI,Name of Issuer/Counterparty,,,3226126.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,CK Hutchison Group Telecom Finance SA,Name of Issuer/Counterparty,,,887964.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Clarion Funding PLC,Name of Issuer/Counterparty,,,1192044.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Cloverie PLC for Zurich Insurance Co Ltd,Name of Issuer/Counterparty,,,478811.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Cme Group Inc,Name of Issuer/Counterparty,,,2151914.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,CNH Industrial Capital Canada Ltd,Name of Issuer/Counterparty,,,710602.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Coastal Gaslink Pipeline LP,Name of Issuer/Counterparty,,,1690036.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Coca-Cola Co/The,Name of Issuer/Counterparty,,,9478659.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Coca-Cola Europacific Partners Plc,Name of Issuer/Counterparty,,,1140539.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Coca-Cola HBC Finance BV,Name of Issuer/Counterparty,,,1021687.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Colgate-Palmolive Co,Name of Issuer/Counterparty,,,591536.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Coloplast Finance BV,Name of Issuer/Counterparty,,,1112484.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Columbia Pipelines Operating Co LLC,Name of Issuer/Counterparty,,,3343724.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Comcast Corp,Name of Issuer/Counterparty,,,21796251.0,0.01,,,AustralianSuper,kept
Balanced,Fixed Income,Commerzbank AG,Name of Issuer/Counterparty,,,4410883.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,CommonSpirit Health,Name of Issuer/Counterparty,,,3095351.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Commonwealth Bank of Australia,Name of Issuer/Counterparty,,,1279899405.0,0.52,,,AustralianSuper,kept
Balanced,Fixed Income,Commonwealth Bank of Australia/New York NY,Name of Issuer/Counterparty,,,2692162.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Commonwealth Edison Co,Name of Issuer/Counterparty,,,4696999.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Community Finance Co 1 PLC,Name of Issuer/Counterparty,,,735992.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Compass Group Plc,Name of Issuer/Counterparty,,,1013990.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,ConocoPhillips Co,Name of Issuer/Counterparty,,,4160477.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Consolidated Edison Co of New York Inc,Name of Issuer/Counterparty,,,4520639.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Constellation Brands Inc,Name of Issuer/Counterparty,,,2938101.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Consumers Energy Co,Name of Issuer/Counterparty,,,1599295.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Continental Ag,Name of Issuer/Counterparty,,,1012411.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Continental Resources Inc/OK,Name of Issuer/Counterparty,,,2720194.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Cooperatieve Rabobank UA,Name of Issuer/Counterparty,,,7272174.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Cooperatieve Rabobank UA/Australia,Name of Issuer/Counterparty,,,258929589.0,0.1,,,AustralianSuper,kept
Balanced,Fixed Income,Cooperatieve Rabobank UA/NY,Name of Issuer/Counterparty,,,2520708.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Corebridge Financial Inc,Name of Issuer/Counterparty,,,4999039.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Coterra Energy Inc,Name of Issuer/Counterparty,,,1909742.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Cousins Properties LP,Name of Issuer/Counterparty,,,274087.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Credit Agricole Assurances SA,Name of Issuer/Counterparty,,,1309513.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Credit Agricole SA,Name of Issuer/Counterparty,,,14114182.0,0.01,,,AustralianSuper,kept
Balanced,Fixed Income,Credit Industriel et Commercial/New York,Name of Issuer/Counterparty,,,31698698.0,0.01,,,AustralianSuper,kept
Balanced,Fixed Income,Credit Mutuel Arkea SA,Name of Issuer/Counterparty,,,2962268.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,CRH SMW Finance DAC,Name of Issuer/Counterparty,,,3215915.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Crimson Bond Trust 2023-1P,Name of Issuer/Counterparty,,,2922152.0,0.0,,,AustralianSuper,kept
Balanced,Fixed Income,Crown Castle Inc,Name of Issuer/Counterparty,,,7143666.0,0.0,,,AustralianSuper,kept
