Option Code,Option Name,Asset Class,Filter,Sub-Filter,Name,Name Type,Currency,Issuer Type,Security Identifier,Units Held,Location,Address,% Ownership,$ Value,Weighting (%),Actual Currency Exposure (%),Actual Asset Allocation (%),Effect of Derivatives Exposure (%),Classification,Sort Order,Value Range,Geo Latitude,Geo Longitude
ARIS,International Shares,Equity,Listed,,Chipotle Mexican Grill Inc,Name,,,B0X7DZ3,71502,United States,,,6126251.0,0.07,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Chocoladefabriken Lindt & Spruengli Ag,Name,,,5962309,6,Switzerland,,,1396442.0,0.02,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Chong Kun Dang Pharmaceutical Corp,Name,,,BFZD2P7,2466,South Korea,,,231157.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Chongqing Rural Commercial Bank Co Ltd,Name,,,B4Q1Y57,528303,China,,,680854.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Chorus Ltd,Name,,,B4P0G71,20988,New Zealand,,,164279.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Chubb Ltd,Name,,,B3BQMF6,3890,United States,,,1719565.0,0.02,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Chubu Electric Power Co Inc,Name,,,6195609,3816,Japan,,,71794.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Chugai Pharmaceutical Co Ltd,Name,,,6196408,6592,Japan,,,523999.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Church & Dwight Co Inc,Name,,,2195841,7196,United States,,,1055257.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Cigna Group,Name,,,BHJ0775,69756,United States,,,35187073.0,0.39,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Cimb Group Holdings Bhd,Name,,,6075745,513976,Malaysia,,,1264754.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Cincinnati Financial Corp,Name,,,2196888,3326,United States,,,755894.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Cintas Corp,Name,,,2197137,61910,United States,,,21054163.0,0.23,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Cisco Systems Inc,Name,,,2198163,23282,United States,,,2464818.0,0.03,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Citigroup Inc,Name,,,2297907,97249,United States,,,12631111.0,0.14,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Citizens Financial Group Inc,Name,,,BQRX1X3,198877,United States,,,13580130.0,0.15,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,City Developments Ltd,Name,,,6197928,5862,Singapore,,,36447.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Cj Cheiljedang Corp,Name,,,B2492F5,1247,South Korea,,,350984.0,0.0,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Ck Asset Holdings Ltd,Name,,,BYZQ077,140430,Hong Kong,,,944478.0,0.01,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Ck Hutchison Holdings Ltd,Name,,,BW9P816,407490,Hong Kong,,,3825793.0,0.04,,,,,,,nan,nan
ARIS,International Shares,Equity,Listed,,Ck Infrastructure Holdings Ltd,Name,,,BYVS6J1,3995,Hong Kong,,,40342.0,0.0,,,,,,,nan,nan
