Option Code,Option Name,Asset Class,Filter,Sub-Filter,Name,Name Type,Currency,Issuer Type,Security Identifier,Units Held,Location,Address,% Ownership,$ Value,Weighting (%),Actual Currency Exposure (%),Actual Asset Allocation (%),Effect of Derivatives Exposure (%),Classification,Sort Order,Value Range,Geo Latitude,Geo Longitude
ARSB,Socially Aware,Fixed Income,All Assets,,Canadian Imperial Bank of Commerce/Sydney,Name of Issuer/Counterparty,,Corporate,,,,,,877689.0,0.03,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Cardinal Health Inc,Name of Issuer/Counterparty,,Corporate,,,,,,275594.0,0.01,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Charter Communications Operating LLC / Charter Communications Operating Capital,Name of Issuer/Counterparty,,Corporate,,,,,,556504.0,0.02,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Cisco Systems Inc,Name of Issuer/Counterparty,,Corporate,,,,,,269114.0,0.01,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Citigroup Inc,Name of Issuer/Counterparty,,Corporate,,,,,,1756946.0,0.05,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Comcast Corp,Name of Issuer/Counterparty,,Corporate,,,,,,1130584.0,0.04,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Commerzbank AG,Name of Issuer/Counterparty,,Corporate,,,,,,762985.0,0.02,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Commonwealth Bank of Australia,Name of Issuer/Counterparty,,Corporate,,,,,,12147784.0,0.38,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Cooperatieve Rabobank UA/Australia,Name of Issuer/Counterparty,,Corporate,,,,,,2516880.0,0.08,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Cooperatieve Rabobank UA/NY,Name of Issuer/Counterparty,,Corporate,,,,,,28100.0,0.0,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Covivio Hotels SACA,Name of Issuer/Counterparty,,Corporate,,,,,,1961763.0,0.06,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Credit Mutuel Arkea SA,Name of Issuer/Counterparty,,Corporate,,,,,,1374219.0,0.04,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Crown Castle Inc,Name of Issuer/Counterparty,,Corporate,,,,,,544498.0,0.02,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,DBS Bank Ltd/Australia,Name of Issuer/Counterparty,,Corporate,,,,,,281065.0,0.01,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Dell International LLC / EMC Corp,Name of Issuer/Counterparty,,Corporate,,,,,,440348.0,0.01,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,easyJet PLC,Name of Issuer/Counterparty,,Corporate,,,,,,1241174.0,0.04,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Element Fleet Management Corp,Name of Issuer/Counterparty,,Corporate,,,,,,535953.0,0.02,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,ERAC USA Finance LLC,Name of Issuer/Counterparty,,Corporate,,,,,,696727.0,0.02,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Eurogrid GmbH,Name of Issuer/Counterparty,,Corporate,,,,,,291234.0,0.01,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Extra Space Storage LP,Name of Issuer/Counterparty,,Corporate,,,,,,812902.0,0.03,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Federal Realty OP LP,Name of Issuer/Counterparty,,Corporate,,,,,,529225.0,0.02,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Fiserv Inc,Name of Issuer/Counterparty,,Corporate,,,,,,561644.0,0.02,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Flowers Foods Inc,Name of Issuer/Counterparty,,Corporate,,,,,,580038.0,0.02,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Ford Motor Co,Name of Issuer/Counterparty,,Corporate,,,,,,135273.0,0.0,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,Ford Motor Credit Co LLC,Name of Issuer/Counterparty,,Corporate,,,,,,249038.0,0.01,,,,,,,nan,nan
ARSB,Socially Aware,Fixed Income,All Assets,,General Motors Co,Name of Issuer/Counterparty,,Corporate,,,,,,390012.0,0.01,,,,,,,nan,nan
